username,userid,tweet,brand_name
NeungKa1,376202261,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
CaiBday,1019602633923817472,RT Kunsland0204 Part 2 Vogueme interviewEng sub prada,Prada
jgjunim,1313773241681416194,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
pcysvtnjm,1105028369035358208,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
pockyenha,1241788928778215424,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
AlwaysCaiXukun,1224622678402711552,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
TammyRabby,816645586384392192,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
_w8546,782123500152598528,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
mtlsigbl,990098598,RT Kunsland0204 Part 2 Vogueme interviewEng sub prada,Prada
mtlsigbl,990098598,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
LiliTaeLYS9597,1000694304459780096,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
xxstanu,1094772262396297216,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
FordYannie,1361846689808572417,RT AlwaysCaiXukun 210427 Prada Weibo UpdateCaiXukun wearing Prada attending the grand opening dinner in Taikoo Hui Guangzhou,Prada
kunkuntheking,238063925,RT Kunsland0204 Part 2 Vogueme interviewEng sub prada,Prada
kunkuntheking,238063925,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
Mami10871873,1264893227951206400,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
npcsuju9,29135949,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
FemmeeV,998580840916336641,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
masterkun29,1350084734190161924,RT Kunsland0204 Part 2 Vogueme interviewEng sub prada,Prada
masterkun29,1350084734190161924,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
younglionstar,939476598733991941,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
lhwnation,1380136598550016001,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
me_lisianthus,1312635062131716100,RT Kunsland0204 Part 2 Vogueme interviewEng sub prada,Prada
me_lisianthus,1312635062131716100,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
jjinaaa_ss,1325385937359024128,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
CaiBday,1019602633923817472,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
Maya000110,1187396057069699072,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
KunsL1ght,1300689602676629506,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
maytaetaeMFG,1130468006721572865,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
Kunsland0204,962486519826124801,Part 2 Vogueme interviewEng sub prada,Prada
tangmo271016,1288409305838784512,RT Kunsland0204 VogueMe interview part1 Eng Subcaixukun Prada,Prada
Kunsland0204,962486519826124801,VogueMe interview part1 Eng Subcaixukun Prada,Prada
Shirley72353718,1253829446374764547,So good I had to share Check out all the items Im loving on Poshmarkapp from OsaBear 2squirrels1,Prada
creamsoda_noa,1368360921249189890,RT Prada A guide of PradaGifts offers simple pleasures and highfunctioning accessories in signature materials See a few featured in,Prada
miranda599,130923594,RT directedbyscoot bought my a PRADA miranda599,Prada
directedbyscoot,1327728618,bought my a PRADA miranda599,Prada
spicyposhy,1263933354115690496,So good I had to share Check out all the items Im loving on Poshmarkapp from tldynes poshmark fashion style,Prada
rainydayshop,1072247214611689472,So good I had to share Check out all the items Im loving on Poshmarkapp from SamLakhtarnik poshmark fashion,Prada
homeden40,803520126,So good I had to share Check out all the items Im loving on Poshmarkapp from OsaBear tracinamccorma1 poshmark,Prada
kokoshungsan,624047687,PRADA ss 1996 70 polyester EMPIREWAIST SUNDRESS FOR GIRLS GREEN SZ 44 ITALY Item specifics,Prada
flextoday,927368560992645123,Check out this deal The Luxury Closet Ramadhan Promo theluxurycloset TLC Deals,Prada
MammaPrada,739386846577369088,Whats going on in the Prada kitchen Find out more here feedly prada cooking,Prada
BarbieGirl1630,316060445,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
cunningham1301,3067294251,So good I had to share Check out all the items Im loving on Poshmarkapp from TheHappyRunner poshmark fashion,Prada
Lovely_SStorm,715968566718251008,RT Prada Brushed leather is a signature material of the Prada archive affixed with the iconic triangle logo plateDiscover more https,Prada
Lovely_SStorm,715968566718251008,RT Prada With PradaSS21 bags abstraction and architecture interrupt delicate surfaces Discover more Creative,Prada
Lovely_SStorm,715968566718251008,RT Prada Vents pockets detachable pouches and adjustable straps make PradaSS21 styles hyperfunctional Discover more,Prada
Lovely_SStorm,715968566718251008,RT Prada A classic Prada style now in ReNylon Discover more,Prada
Salangane1207,152680554,RT AlwaysCaiXukun 210427 Prada Weibo UpdateCaiXukun wearing Prada attending the grand opening dinner in Taikoo Hui Guangzhou,Prada
Discowgurlblogs,1311911787298803717,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
VtgFlowertop,797297569776832512,So good I had to share Check out all the items Im loving on Poshmarkapp from jennyssmiller poshmark fashion,Prada
Too_muchA,232207441,RT Prada To the 93rd Academy Awards TheAcademy BryanCranston wore a Prada black singlebreasted kid mohair tuxedo white stretch p,Prada
sashacharnin,20070905,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
ShannonNic50,786363989827518464,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
dkelly525,775064840,So good I had to share Check out all the items Im loving on Poshmarkapp from TRHCRHWCloset poshmark fashion,Prada
laling89,3017015083,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
supergirl2278,763167480009388033,So good I had to share Check out all the items Im loving on Poshmarkapp from kalyssahs poshmark fashion,Prada
wearsustainably,1250386847471206405,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
rstadnik1,257744198,This is Ms Prada my friends car who is ohso such a diva She likes to sleep on warm clothes that are still in th,Prada
Elle_Elle2013,1418940872,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
SHSwank,281151243,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
DIANAMARIAARCE,424653436,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
allia91919911,1276467680632016896,RT KpopInfo17 TWICEWill be the ambassador for one of these brands as a groupAlexander macQueenBurberryPradaBalmankpoppredicti,Prada
marian_kwei,949145340627714050,They dont do fashion parties like they did fashion parties One of the best The launch of the exclusive 3 daymem,Prada
marian_kwei,949145340627714050,There was a time The miumiulondon club MIUMIUofficial Miuccia Prada opened a 3 days only members club and it r,Prada
kokoshungsan,624047687,AUTH LUXURY PRADA BAG HANDBAG 1BG775 REAL PYTHON REAL CROC SAFFIANO LEATHER Item specifics,Prada
KpopInfo17,1330782940301721600,TWICEWill be the ambassador for one of these brands as a groupAlexander macQueenBurberryPradaBalman,Prada
upscalealley,2485576495,So good I had to share Check out all the items Im loving on Poshmarkapp from suzannebmahoney poshmark fashion,Prada
TheBandTeeShop,971876479385550848,So good I had to share Check out all the items Im loving on Poshmarkapp from diligentdivaco poshmark fashion,Prada
gwenjenn77,91890505,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
UsaWrecker,1278819051733647365,RT mattirecloset Yes Kylie you need to wear your mask KylieJenner Grab this vintage Prada Sport Nylon Handbag here,Prada
Patricia1w,22499374,So good I had to share Check out all the items Im loving on Poshmarkapp from LVoutlander poshmark fashion,Prada
designs_duncan,1160995330101587968,So good I had to share Check out all the items Im loving on Poshmarkapp from estefaniadeleon poshmark fashion,Prada
Katia_Demetra,22885567,RT Protrending Bucket season for stefondiggs Cop his drip on ProTrending BuffaloBills BillsMafia Prada,Prada
shari1970ca,1128057545002586114,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
enjoy_bliss,1339276831153926148,So good I had to share Check out all the items Im loving on Poshmarkapp from mcalabrese99 LuxuryCheaper,Prada
kimb2330,1146193212,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
MattireV,1160007129627025408,RT mattirecloset Yes Kylie you need to wear your mask KylieJenner Grab this vintage Prada Sport Nylon Handbag here,Prada
mattirecloset,1257455199477694471,Yes Kylie you need to wear your mask KylieJenner Grab this vintage Prada Sport Nylon Handbag here,Prada
Protrending,3193779470,Bucket season for stefondiggs Cop his drip on ProTrending BuffaloBills BillsMafia,Prada
fashion_revive,1347683213347418114,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
kokoshungsan,624047687,AUTH LUXURY PRADA BAG HANDBAG 1BG775 REAL PYTHON REAL CROC SAFFIANO NEW Item specifics,Prada
lindame55ina,717512555049185280,So good I had to share Check out all the items Im loving on Poshmarkapp from Deanneray16 dtregerman poshmark,Prada
Reggie25309809,1281658067302494208,So good I had to share Check out all the items Im loving on Poshmarkapp from mariacastromars poshmark fashion,Prada
LAsKnickKnacks,918136136169607168,So good I had to share Check out all the items Im loving on Poshmarkapp from LeizaCrezee poshmark fashion,Prada
PSbeautyqueen,159942671,So good I had to share Check out all the items Im loving on Poshmarkapp from tiannaposhstyle poshmark fashion,Prada
sparklysupanova,963121248,PLANNING 2021 gratitude glasses plans planning prada notebook diary lifestyle home,Prada
clientmagazine,165524079,Prada Triangle logoplaque nylon holdall in our ClientStyle Top 5 Summer Bags edit MATCHESFASHION MATCHESMAN,Prada
DrFerdowsi,471143047,RT TarakRindani A consortium of luxury brands like LVMH Prada and Cartier have come together developed the AURA platform a blockch,Prada
hope4ua,2512819451,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
utopia4me2,2415703959,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
1969torino,278155819,So good I had to share Check out all the items Im loving on Poshmarkapp from FrancesMolina poshmark fashion,Prada
Psantajit,1174691023471226881,RT Prada Lisa of ygofficialblink arrives at the grand hall of FondazionePradas Deposito transformed for the PradaFW20 Womenswearsh,Prada
SunshineSean4,1362704118587023364,KUN LOOKS SO FINE CaiXukun Prada PRADAXKUN,Prada
TarakRindani,168708565,A consortium of luxury brands like LVMH Prada and Cartier have come together developed the AURA platform a,Prada
kokoshungsan,624047687,NWT PRADA Leather INSIDE BAG 1BB009 RRP 2600 Item specifics Prada pradabag,Prada
AislinnC726,1705847408,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
wetreasures,45210466,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
jassicollection,1210754399942823936,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
Win_Win_Now,572852870,Follow WinWinNow and RetweetWin a Louis Vuitton Felicie GM Bag 1170 USD Open Worldwide win,Prada
rachael_nike,1313100224991125504,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
LadiesSockLoser,1157887641582522368,RT Satanatrix Up to no good Prada,Prada
cindy_fannn,112919555,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
kokoshungsan,624047687,MYSTERY HYPEBEAST BOX GUARANTEED SUPREMECHAMPION ARMANI TIMBERLAND BAPE Item specifics,Prada
HappyAliNews,1285776319217729536,RT HappyAliNews Prada Shows Support For Valentino After Shoe Plant Burns Downprada valentino shies fashion cute happynews sunday,Prada
HappyAliNews,1285776319217729536,RT HappyAliNews Prada Shows Support For Valentino After Shoe Plant Burns Downprada valentino shies fashion cute happynews sunda,Prada
motivatedbymo,31134650,Life with Mo thejuiceandthesqueeze babysibersian personalstylist personalshopper boohoo fashionova,Prada
stormglorioso,1002419823303954432,Im torn between wanting everyone to wear only Prada and thinking the world isnt prepared to evolve into the Pradasphere,Prada
4everbronxgirl,191671165,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
serenitymoonl,727227184348188672,So good I had to share Check out all the items Im loving on Poshmarkapp from lisbethblanca poshmark fashion,Prada
TaylorFamilySa1,1212095059937525760,So good I had to share Check out all the items Im loving on Poshmarkapp from Jessie38679091 Monica49413459,Prada
utopia4me2,2415703959,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
SilverSirena1,985950342557954048,So good I had to share Check out all the items Im loving on Poshmarkapp from dominique7326 poshmark fashion,Prada
Maria81213471,1152058480666316801,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
dlunhill,1306556724464082945,RT styledbymomo Momo210423 GMP Airport Arrival coach coachxbasquiat inumarket pradaJYPETWICEJYPETWICEJAPANTWICE,Prada
KickzandHoodiez,1319804810368028677,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
JoySokalski,975073528495173632,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
pamelam2021,1382010674499387393,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Prada
shays68,764336905890562048,So good I had to share Check out all the items Im loving on Poshmarkapp from tikihutlove poshmark fashion,Prada
kokoshungsan,624047687,Prada Womens Chain Shoulder Bag Green Fur Logo Mod 1BH071 2EN2 F0KBH00 Item specifics,Prada
S4mi_Awad,2400389241,RT Prada Actress RachelleVinberg skates in mesh PradaLineaRossa readytowear for the SS21 campaign which reenvisions the iconic Pra,Prada
onionisa,193263254,RT MTSmag Prada Linea Rossa SpringSummer 2021prada mtsmag menswear men style menstyle menfashion fashion menmagazine,Prada
hOX00L0MNu7grxe,1014460628507885568,RT MTSmag Prada Linea Rossa SpringSummer 2021prada mtsmag menswear men style menstyle menfashion fashion menmagazine,Prada
MTSmag,64325016,Prada Linea Rossa SpringSummer 2021prada mtsmag menswear men style menstyle menfashion fashion,Prada
Clinton_G,20431927,RT fmd1com The top model who is one of five of fashions most exciting faces stars in a fashion filled Cover Story sporting a series o,Prada
AmenEverytime,1272382111211610113,RT thefashionisto DiegoMiguel Wears Prada Fashions for Victor Magazine,Prada
kokoshungsan,624047687,BNWB PRADA CAHIER BAG IN BLACK CALF AND SAFIANO LEATHER Item specifics Prada,Prada
NORAM2030,1387050187487518722,RT Prada To the 36th filmindependent JuliaGarner wore a Prada ice colour chiffon dress embellished with marabou feathers fringes of,Prada
NORAM2030,1387050187487518722,RT Prada To the 36th filmindependent CareyMulligan Winner for Best Female Lead in Promising Young Woman wore a Prada bottle green,Prada
